time,serviceboilerhe,brewboilerhe,pumpon
0908698928,0,0,0
0908791208,0,0,0
0908884260,0,0,0
0908978160,0,0,0
0909072348,0,0,0
0909166528,0,0,0
0909260732,0,0,0
0909354984,0,0,0
0909448256,0,0,0
0909540592,0,0,0
0909632916,0,0,0
0909725256,0,0,0
0909817656,0,0,0
0909910000,0,0,0
0910004204,0,0,0
0910098328,0,0,0
0910192532,0,0,0
0910286740,0,0,0
0910380984,0,0,0
0910474456,0,0,0
0910566800,0,0,0
0910659140,0,0,0
0910751460,0,0,0
0910844512,0,0,0
0910937488,0,0,0
0911031676,0,0,0
0911125860,0,0,0
0911220048,0,0,0
0911314252,0,0,0
0911408496,0,0,0
0911500836,0,0,0
0911593120,0,0,0
0911685460,0,0,0
0911777808,0,0,0
0911870188,0,0,0
0911964096,0,0,0
0912058300,0,0,0
0912152484,0,0,0
0912246672,0,0,0
0912340936,0,0,0
0912435032,0,0,0
0912527380,0,0,0
0912619700,0,0,0
0912712040,0,0,0
0912804380,0,0,0
0912897388,0,0,0
0912991272,0,0,0
0913085476,0,0,0
0913179660,0,0,0
0913273848,0,0,0
0913368112,0,0,0
0913461368,0,0,0
0913553688,0,0,0
0913646028,0,0,0
0913738368,0,0,0
0913830776,0,0,0
0913923440,0,0,0
0914017620,0,0,0
0914111808,0,0,0
0914206012,0,0,0
0914300160,0,0,0
0914394404,0,0,0
0914487576,0,0,0
0914579920,0,0,0
0914672260,0,0,0
0914764580,0,0,0
0914857616,0,0,0
0914950912,0,0,0
0915045096,0,0,0
0915139304,0,0,0
0915233492,0,0,0
0915327736,0,0,0
0915421620,0,0,0
0915513964,0,0,0
0915606284,0,0,0
0915698572,0,0,0
0915790896,0,0,0
0915883320,0,0,0
0915976916,0,0,0
0916071104,0,0,0
0916165288,0,0,0
0916259496,0,0,0
0916353744,0,0,0
0916447828,0,0,0
0916540172,0,0,0
0916632520,0,0,0
0916724844,0,0,0
0916817184,0,0,0
0916910240,0,0,0
0917004708,0,0,0
0917098896,0,0,0
0917193084,0,0,0
0917287272,0,0,0
0917381520,0,0,0
0917474476,0,0,0
0917566816,0,0,0
0917659156,0,0,0
0917751476,0,0,0
0917843884,0,0,0
0917936544,0,0,0
0918030748,0,0,0
0918124928,0,0,0
0918219132,0,0,0
0918313320,0,0,0
0918407564,0,0,0
0918500452,0,0,0
0918592772,0,0,0
0918685112,0,0,0
0918777452,0,0,0
0918870484,0,0,0
0918963776,0,0,0
0919057964,0,0,0
0919152168,0,0,0
0919246348,0,0,0
0919340616,0,0,0
0919434500,0,0,0
0919526844,0,0,0
0919619164,0,0,0
0919711484,0,0,0
0919803772,0,0,0
0919896196,0,0,0
0919990096,0,0,0
0920084280,0,0,0
0920178464,0,0,0
0920272648,0,0,0
0920366912,0,0,0
0920460756,0,0,0
0920553100,0,0,0
0920645424,0,0,0
0920737772,0,0,0
0920830824,0,0,0
0920923164,0,0,0
0921017368,0,0,0
0921111536,0,0,0
0921205684,0,0,0
0921299868,0,0,0
0921394136,0,0,0
0921486780,0,0,0
0921579128,0,0,0
0921671444,0,0,0
0921763788,0,0,0
0921856188,0,0,0
0921949460,0,0,0
0922043664,0,0,0
0922137864,0,0,0
0922232048,0,0,0
0922326312,0,0,0
0922420496,0,0,0
0922513424,0,0,0
0922605724,0,0,0
0922698044,0,0,0
0922790364,0,0,0
0922883352,127,0,0
0922976940,127,0,0
0923071124,127,0,0
0923165308,127,0,0
0923259492,127,0,0
0923353732,127,0,0
0923447312,127,0,0
0923539632,127,0,0
0923631948,127,0,0
0923724272,127,0,0
0923816592,127,0,0
0923908976,127,0,0
0924002872,127,0,0
0924097056,127,0,0
0924191260,127,0,0
0924285460,127,0,0
0924379704,127,0,0
0924474068,0,127,0
0924566392,0,127,0
0924658692,0,127,0
0924751032,0,127,0
0924844004,0,127,0
0924936660,0,127,0
0925030824,0,127,0
0925125004,0,127,0
0925219188,0,127,0
0925313356,0,127,0
0925407560,0,127,0
0925500180,127,0,0
0925592508,127,0,0
0925684808,127,0,0
0925777128,127,0,0
0925869528,127,0,0
0925962920,127,0,0
0926056316,127,0,0
0926149728,127,0,0
0926243120,127,0,0
0926336576,127,0,0
0926429688,127,0,0
0926521240,127,0,0
0926612752,127,0,0
0926704300,127,0,0
0926795856,127,0,0
0926888036,127,0,0
0926981164,127,0,0
0927074556,127,0,0
0927167972,127,0,0
0927261368,127,0,0
0927354828,127,0,0
0927447612,127,0,0
0927539148,127,0,0
0927630700,127,0,0
0927722232,127,0,0
0927813728,127,0,0
0927905340,127,0,0
0927999004,127,0,0
0928092416,127,0,0
0928185828,127,0,0
0928279240,127,0,0
0928372716,127,0,0
0928465212,127,0,0
0928556740,127,0,0
0928648316,127,0,0
0928739864,127,0,0
0928831420,127,0,0
0928923720,0,0,0
0929017108,0,0,0
0929110464,0,0,0
0929203876,0,0,0
0929297296,0,0,0
0929390748,0,0,0
0929482928,0,0,0
0929574476,0,0,0
0929666012,0,0,0
0929757580,0,0,0
0929849168,0,0,0
0929941596,0,0,0
0930034988,0,0,0
0930128400,0,0,0
0930221792,0,0,0
0930315172,0,0,0
0930408628,0,0,0
0930500504,0,0,0
0930592036,0,0,0
0930683584,0,0,0
0930775140,0,0,0
0930867340,0,0,0
0930959516,0,0,0
0931052932,0,0,0
0931146344,0,0,0
0931239740,0,0,0
0931333140,0,0,0
0931426616,0,0,0
0931518124,0,0,0
0931609660,0,0,0
0931701212,0,0,0
0931792768,0,0,0
0931884384,0,0,0
0931977736,0,0,0
0932071108,0,0,0
0932164528,0,0,0
0932257940,0,0,0
0932351412,0,0,0
0932444508,0,0,0
0932536056,0,0,0
0932627592,0,0,0
0932719104,0,0,0
0932810644,0,0,0
0932902844,0,0,0
0932995648,0,0,0
0933089064,0,0,0
0933182484,0,0,0
0933275860,0,0,0
0933369332,0,0,0
0933462124,0,0,0
0933553676,0,0,0
0933645212,0,0,0
0933736764,0,0,0
0933828332,0,0,0
0933919892,0,0,0
0934013548,0,0,0
0934106940,0,0,0
0934200340,0,0,0
0934293752,0,0,0
0934387228,0,0,0
0934479712,0,0,0
0934571244,0,0,0
0934662792,0,0,0
0934754348,0,0,0
0934846548,0,0,0
0934938420,0,0,0
0935031836,0,0,0
0935125232,0,0,0
0935218584,0,0,0
0935312000,0,0,0
0935405480,0,0,0
0935497640,0,0,0
0935589172,0,0,0
0935680740,0,0,0
0935772276,0,0,0
0935863888,0,0,0
0935956600,0,0,0
0936050012,0,0,0
0936143424,0,0,0
0936236816,0,0,0
0936330236,0,0,0
0936423692,0,0,0
0936515200,0,0,0
0936606756,0,0,0
0936698304,0,0,0
0936789864,0,0,0
0936882064,0,0,0
0936974868,0,0,0
0937068264,0,0,0
0937161664,0,0,0
0937255076,0,0,0
0937348552,0,0,0
0937441644,0,0,0
0937533192,0,0,0
0937624752,0,0,0
0937716240,0,0,0
0937807796,0,0,0
0937899408,0,0,0
0937992744,0,0,0
0938086136,0,0,0
0938179560,0,0,0
0938272952,0,0,0
0938366428,0,0,0
0938459216,0,0,0
0938550768,0,0,0
0938642304,0,0,0
0938733852,0,0,0
0938825364,0,0,0
0938917564,0,0,0
0939010676,0,0,0
0939104068,0,0,0
0939197492,0,0,0
0939290888,0,0,0
0939384360,0,0,0
0939476848,0,0,0
0939568380,0,0,0
0939659932,0,0,0
0939751472,0,0,0
0939843084,0,0,0
0939934664,0,0,0
0940028580,0,0,0
0940121964,0,0,0
0940215360,0,0,0
0940308756,0,0,0
0940402232,0,0,0
0940494392,0,0,0
0940585952,0,0,0
0940677504,0,0,0
0940769056,0,0,0
0940861240,0,0,0
0940953120,0,0,0
0941046516,0,0,0
0941139940,0,0,0
0941233336,0,0,0
0941326688,0,0,0
0941420164,0,0,0
0941512024,0,0,0
0941603576,0,0,0
0941695116,0,0,0
0941786672,0,0,0
0941878268,0,0,0
0941971324,0,0,0
0942064720,0,0,0
0942158116,0,0,0
0942251532,0,0,0
0942345008,0,0,0
0942438388,0,0,0
0942529936,0,0,0
0942621448,0,0,0
0942713004,0,0,0
0942804556,0,0,0
0942896736,0,0,0
0942989244,0,0,0
0943082640,0,0,0
0943176056,0,0,0
0943269452,0,0,0
0943362932,0,0,0
0943456020,0,0,0
0943547576,0,0,0
0943639112,0,0,0
0943730672,0,0,0
0943822160,0,0,0
0943913788,0,0,0
0944007128,0,0,0
0944100516,0,0,0
0944193928,0,0,0
0944287340,0,0,0
0944380816,0,0,0
0944473580,0,0,0
0944565156,0,0,0
0944656684,0,0,0
0944748232,0,0,0
0944839784,0,0,0
0944931984,0,0,0
0945025356,0,0,0
0945118772,0,0,0
0945212164,0,0,0
0945305564,0,0,0
0945399040,0,0,0
0945491520,0,0,0
0945583076,0,0,0
0945674628,0,0,0
0945766156,0,0,0
0945857772,0,0,0
0945950176,0,0,0
0946043592,0,0,0
0946136992,0,0,0
0946230344,0,0,0
0946323760,0,0,0
0946417232,0,0,0
0946509092,0,0,0
0946600640,0,0,0
0946692176,0,0,0
0946783728,0,0,0
0946875928,0,0,0
0946968440,0,0,0
0947061812,0,0,0
0947155248,0,0,0
0947248640,0,0,0
0947342052,0,0,0
0947435512,0,0,0
0947527024,0,0,0
0947618552,0,0,0
0947710128,0,0,0
0947801656,0,0,0
0947893272,0,0,0
0947986304,0,0,0
0948079716,0,0,0
0948173112,0,0,0
0948266524,0,0,0
0948359996,0,0,0
0948453088,0,0,0
0948544628,0,0,0
0948636176,0,0,0
0948727692,0,0,0
0948819224,0,0,0
0948911420,0,0,0
0949004232,0,0,0
0949097624,0,0,0
0949191040,0,0,0
0949284452,0,0,0
0949377916,0,0,0
0949470700,0,0,0
0949562240,0,0,0
0949653792,0,0,0
0949745340,0,0,0
0949836900,0,0,0
0949928472,0,0,0
0950022096,0,0,0
0950115512,0,0,0
0950208908,0,0,0
0950302328,0,0,0
0950395788,0,0,0
0950488268,0,0,0
0950579816,0,0,0
0950671352,0,0,0
0950762904,0,0,0
0950855104,0,0,0
0950946680,0,0,0
0951040076,0,0,0
0951133428,0,0,0
0951226844,0,0,0
0951320260,0,0,0
0951413720,0,0,0
0951505880,0,0,0
0951597432,0,0,0
0951688984,0,0,0
0951780520,0,0,0
0951872136,0,0,0
0951964864,0,0,0
0952058256,0,0,0
0952151672,0,0,0
0952245068,0,0,0
0952338492,0,0,0
0952431904,0,0,0
0952523764,0,0,0
0952615312,0,0,0
0952706840,0,0,0
0952798400,0,0,0
0952890600,0,0,0
0952982780,0,0,0
0953076196,0,0,0
0953169592,0,0,0
0953262996,0,0,0
0953356472,0,0,0
0953449888,0,0,0
0953541440,0,0,0
0953632940,0,0,0
0953724468,0,0,0
0953816024,0,0,0
0953907636,0,0,0
0954000668,0,0,0
0954094064,0,0,0
0954187480,0,0,0
0954280884,0,0,0
0954374340,0,0,0
0954467448,0,0,0
0954558980,0,0,0
0954650536,0,0,0
0954742088,0,0,0
0954833600,0,0,0
0954925800,0,0,0
0955018892,0,0,0
0955112316,0,0,0
0955205712,0,0,0
0955299104,0,0,0
0955392584,0,0,0
0955485372,0,0,0
0955576904,0,0,0
0955668464,0,0,0
0955759996,0,0,0
0955851572,0,0,0
0955943188,0,0,0
0956037076,0,0,0
0956130476,0,0,0
0956223892,0,0,0
0956317308,0,0,0
0956410772,0,0,0
0956503236,0,0,0
0956594788,0,0,0
0956686348,0,0,0
0956777884,0,0,0
0956870064,0,0,0
0956962264,0,0,0
0957055680,0,0,0
0957149084,0,0,0
0957242440,0,0,0
0957335832,0,0,0
0957429312,0,0,0
0957521176,0,0,0
0957612724,0,0,0
0957704264,0,0,0
0957795816,0,0,0
0957887436,0,0,0
0957980144,0,0,0
0958073540,0,0,0
0958166944,0,0,0
0958260360,0,0,0
0958353756,0,0,0
0958447236,0,0,0
0958538736,0,0,0
0958630288,0,0,0
0958721840,0,0,0
0958813376,0,0,0
0958905580,0,0,0
0958998064,0,0,0
0959091480,0,0,0
0959184884,0,0,0
0959278280,0,0,0
0959371760,0,0,0
0959464856,0,0,0
0959556388,0,0,0
0959647948,0,0,0
0959739440,0,0,0
0959831000,0,0,0
0959922596,0,0,0
0960015936,0,0,0
0960109328,0,0,0
0960202744,0,0,0
0960296156,0,0,0
0960389628,0,0,0
0960482420,0,0,0
0960573948,0,0,0
0960665504,0,0,0
0960757052,0,0,0
0960848604,0,0,0
0960940740,0,0,0
0961033876,0,0,0
0961127276,0,0,0
0961220688,0,0,0
0961314064,0,0,0
0961407560,0,0,0
0961500048,0,0,0
0961591580,0,0,0
0961683112,0,0,0
0961774668,0,0,0
0961866280,0,0,0
0961957840,0,0,0
0962052088,0,0,0
0962145460,0,0,0
0962238876,0,0,0
0962332252,0,0,0
0962425752,0,0,0
0962517896,0,0,0
0962609448,0,0,0
0962700996,0,0,0
0962792532,0,0,0
0962884732,0,0,0
0962976632,0,0,0
0963070024,0,0,0
0963163424,0,0,0
0963256840,0,0,0
0963350232,0,0,0
0963443676,0,0,0
0963535504,0,0,0
0963627064,0,0,0
0963718612,0,0,0
0963810168,0,0,0
0963901780,0,0,0
0963994488,0,0,0
0964087900,0,0,0
0964181296,0,0,0
0964274708,0,0,0
0964368164,0,0,0
0964461584,0,0,0
0964553116,0,0,0
0964644628,0,0,0
0964736168,0,0,0
0964827716,0,0,0
0964919912,0,0,0
0965012724,0,0,0
0965106140,0,0,0
0965199532,0,0,0
0965292932,0,0,0
0965386404,0,0,0
0965479492,0,0,0
0965571040,0,0,0
0965662612,0,0,0
0965754140,0,0,0
0965845628,0,0,0
0965937260,0,0,0
0966030896,0,0,0
0966124308,0,0,0
0966217704,0,0,0
0966311096,0,0,0
0966404592,0,0,0
0966497360,0,0,0
0966588904,0,0,0
0966680460,0,0,0
0966772004,0,0,0
0966863548,0,0,0
0966955764,0,0,0
0967049444,0,0,0
0967142836,0,0,0
0967236268,0,0,0
0967329664,0,0,0
0967423132,0,0,0
0967515292,0,0,0
0967606840,0,0,0
0967698392,0,0,0
0967789940,0,0,0
0967881544,0,0,0
0967973952,0,0,0
0968067344,0,0,0
0968160752,0,0,0
0968254164,0,0,0
0968347540,0,0,0
0968440988,0,0,0
0968532840,0,0,0
0968624408,0,0,0
0968715956,0,0,0
0968807488,0,0,0
0968899684,0,0,0
0968991880,0,0,0
0969085272,0,0,0
0969178684,0,0,0
0969272096,0,0,0
0969365492,0,0,0
0969458964,0,0,0
0969550476,0,0,0
0969642008,0,0,0
0969733556,0,0,0
0969825104,0,0,0
0969916716,0,0,0
0970009728,0,0,0
0970103136,0,0,0
0970196548,0,0,0
0970289956,0,0,0
0970383412,0,0,0
0970476500,0,0,0
0970568068,0,0,0
0970659612,0,0,0
0970751108,0,0,0
0970842656,0,0,0
0970934852,0,0,0
0971027680,0,0,0
0971121072,0,0,0
0971214464,0,0,0
0971307880,0,0,0
0971401352,0,0,0
0971494132,0,0,0
0971585668,0,0,0
0971677236,0,0,0
0971768772,0,0,0
0971860320,0,0,0
0971951888,0,0,0
0972045848,0,0,0
0972139240,0,0,0
0972232660,0,0,0
0972326052,0,0,0
0972419528,0,0,0
0972512008,0,0,0
0972603540,0,0,0
0972695088,0,0,0
0972786644,0,0,0
0972878904,0,0,0
0972970468,0,0,0
0973063876,0,0,0
0973157232,0,0,0
0973250624,0,0,0
0973344032,0,0,0
0973437504,0,0,0
0973529660,0,0,0
0973621232,0,0,0
0973712760,0,0,0
0973804324,0,0,0
0973895920,0,0,0
0973988336,0,0,0
0974081728,0,0,0
0974175144,0,0,0
0974268556,0,0,0
0974361948,0,0,0
0974455380,0,0,0
0974547236,0,0,0
0974638780,0,0,0
0974730316,0,0,0
0974821868,0,0,0
0974914124,0,0,0
0975006612,0,0,0
0975100028,0,0,0
0975193424,0,0,0
0975286832,0,0,0
0975380308,0,0,0
0975473708,0,0,0
0975565256,0,0,0
0975656768,0,0,0
0975748304,0,0,0
0975839832,0,0,0
0975931468,0,0,0
0976024804,0,0,0
0976118216,0,0,0
0976211608,0,0,0
0976305008,0,0,0
0976398480,0,0,0
0976491264,0,0,0
0976582800,0,0,0
0976674352,0,0,0
0976765908,0,0,0
0976857396,0,0,0
0976949656,0,0,0
0977043088,0,0,0
0977136512,0,0,0
0977229904,0,0,0
0977323320,0,0,0
0977416776,0,0,0
0977509264,0,0,0
0977600796,0,0,0
0977692344,0,0,0
0977783884,0,0,0
0977875436,0,0,0
0977967072,0,0,0
0978060968,0,0,0
0978154368,0,0,0
0978247760,0,0,0
0978341176,0,0,0
0978434648,0,0,0
0978526808,0,0,0
0978618364,0,0,0
0978709896,0,0,0
0978801448,0,0,0
0978893716,0,0,0
0978985588,0,0,0
0979078980,0,0,0
0979172384,0,0,0
0979265780,0,0,0
0979359152,0,0,0
0979452628,0,0,0
0979544488,0,0,0
0979636016,0,0,0
0979727576,0,0,0
0979819124,0,0,0
0979910720,0,0,0
0980003448,0,0,0
0980096840,0,0,0
0980190260,0,0,0
0980283656,0,0,0
0980377072,0,0,0
0980470528,0,0,0
0980562024,0,0,0
0980653576,0,0,0
0980745112,0,0,0
0980836684,0,0,0
0980928924,0,0,0
0981021428,0,0,0
0981114832,0,0,0
0981208228,0,0,0
0981301644,0,0,0
0981395100,0,0,0
0981488192,0,0,0
0981579752,0,0,0
0981671284,0,0,0
0981762776,0,0,0
0981854332,0,0,0
0981945948,0,0,0
0982039592,0,0,0
0982133008,0,0,0
0982226404,0,0,0
0982319816,0,0,0
0982413284,0,0,0
0982506068,0,0,0
0982597608,0,0,0
0982689160,0,0,0
0982780692,0,0,0
0982872252,0,0,0
0982964456,0,0,0
0983057576,0,0,0
0983150984,0,0,0
0983244376,0,0,0
0983337788,0,0,0
0983431264,0,0,0
0983523724,0,0,0
0983615292,0,0,0
0983706828,0,0,0
0983798356,0,0,0
0983889972,0,0,0
0983981540,0,0,0
0984075484,0,0,0
0984168896,0,0,0
0984262244,0,0,0
0984355640,0,0,0
0984449116,0,0,0
0984541276,0,0,0
0984632824,0,0,0
0984724376,0,0,0
0984815928,0,0,0
0984908168,0,0,0
0985000368,0,0,0
0985093760,0,0,0
0985187176,0,0,0
0985280592,0,0,0
0985373984,0,0,0
0985467400,0,0,0
0985559260,0,0,0
0985650808,0,0,0
0985742344,0,0,0
0985833892,0,0,0
0985925524,0,0,0
0986018548,0,0,0
0986111924,0,0,0
0986205340,0,0,0
0986298752,0,0,0
0986392224,0,0,0
0986485316,0,0,0
0986576848,0,0,0
0986668352,0,0,0
0986759900,0,0,0
0986851456,0,0,0
0986943696,0,0,0
0987036828,0,0,0
0987130220,0,0,0
0987223632,0,0,0
0987317044,0,0,0
0987410504,0,0,0
0987503280,0,0,0
0987594824,0,0,0
0987686376,0,0,0
0987777944,0,0,0
0987869424,0,0,0
0987961048,0,0,0
0988054688,0,0,0
0988148092,0,0,0
0988241500,0,0,0
0988334904,0,0,0
0988428352,0,0,0
0988520844,0,0,0
0988612384,0,0,0
0988703932,0,0,0
0988795476,0,0,0
0988887020,0,0,0
0988979292,0,0,0
0989072696,0,0,0
0989166060,0,0,0
0989259468,0,0,0
0989352880,0,0,0
0989446348,0,0,0
0989538500,0,0,0
0989630044,0,0,0
0989721592,0,0,0
0989813132,0,0,0
0989904760,0,0,0
0989997156,0,0,0
0990090564,0,0,0
0990183968,0,0,0
0990277376,0,0,0
0990370732,0,0,0
0990464196,0,0,0
0990556048,0,0,0
0990647592,0,0,0
0990739136,0,0,0
0990830688,0,0,0
0990922940,0,0,0
0991015136,0,0,0
0991108544,0,0,0
0991201948,0,0,0
0991295360,0,0,0
0991388748,0,0,0
0991482212,0,0,0
0991573716,0,0,0
0991665264,0,0,0
0991756808,0,0,0
0991848356,0,0,0
0991939980,0,0,0
0992033312,0,0,0
0992126716,0,0,0
0992220108,0,0,0
0992313512,0,0,0
0992406976,0,0,0
0992500080,0,0,0
0992591620,0,0,0
0992683172,0,0,0
0992774672,0,0,0
0992866220,0,0,0
0992958412,127,0,0
0993051212,127,0,0
0993144596,127,0,0
0993238012,127,0,0
0993331396,127,0,0
0993424860,127,0,0
0993517640,127,0,0
0993609184,127,0,0
0993700712,127,0,0
0993792252,127,0,0
0993883792,127,0,0
0993975360,127,0,0
0994069008,127,0,0
0994162412,127,0,0
0994255844,127,0,0
0994349236,127,0,0
0994442720,127,0,0
0994535216,127,0,0
0994626744,127,0,0
0994718304,127,0,0
0994809876,127,0,0
0994902072,127,0,0
0994993936,127,0,0
0995087332,127,0,0
0995180720,127,0,0
0995274068,127,0,0
0995367456,127,0,0
0995460944,127,0,0
0995553100,127,0,0
0995644648,127,0,0
0995736172,127,0,0
0995827704,127,0,0
0995919328,127,0,0
0996012056,127,0,0
0996105444,127,0,0
0996198868,127,0,0
0996292272,127,0,0
0996385684,127,0,0
0996479168,127,0,0
0996570672,127,0,0
0996662240,127,0,0
0996753780,127,0,0
0996845340,127,0,0
0996937600,0,0,0
0997030416,0,0,0
0997123800,0,0,0
0997217212,0,0,0
0997310620,0,0,0
0997404088,0,0,0
0997497172,0,0,0
0997588736,0,0,0
0997680260,0,0,0
0997771764,0,0,0
0997863316,0,0,0
0997954920,0,0,0
0998048264,0,0,0
0998141672,0,0,0
0998235068,0,0,0
0998328476,0,0,0
0998421944,0,0,0
0998514724,0,0,0
0998606264,0,0,0
0998697832,0,0,0
0998789376,0,0,0
0998880856,0,0,0
0998973128,0,0,0
0999066232,0,0,0
0999159640,0,0,0
0999253032,0,0,0
0999346440,0,0,0
0999439908,0,0,0
0999532380,0,0,0
0999623948,0,0,0
0999715472,0,0,0
0999807020,0,0,0
0999898620,0,0,0
0999990212,0,0,0
1000084132,0,0,0
1000177500,0,0,0
1000270896,0,0,0
1000364308,0,0,0
1000457776,0,0,0
1000549932,0,0,0
1000641488,0,0,0
1000733012,0,0,0
1000824560,0,0,0
1000916760,0,0,0
1001008632,0,0,0
1001102048,0,0,0
1001195444,0,0,0
1001288856,0,0,0
1001382208,0,0,0
1001475680,0,0,0
1001567536,0,0,0
1001659080,0,0,0
1001750632,0,0,0
1001842180,0,0,0
1001933772,0,0,0
1002026812,0,0,0
1002120212,0,0,0
1002213620,0,0,0
1002307012,0,0,0
1002400484,0,0,0
1002493880,0,0,0
1002585432,0,0,0
1002676940,0,0,0
1002768492,0,0,0
1002860040,0,0,0
1002952220,0,0,0
1003044724,0,0,0
1003138116,0,0,0
1003231508,0,0,0
1003324924,0,0,0
1003418396,0,0,0
1003511488,0,0,0
1003603040,0,0,0
1003694588,0,0,0
1003786140,0,0,0
1003877628,0,0,0
1003969236,0,0,0
1004062572,0,0,0
1004155984,0,0,0
1004249376,0,0,0
1004342768,0,0,0
1004436256,0,0,0
1004529044,0,0,0
1004620592,0,0,0
1004712108,0,0,0
1004803676,0,0,0
1004895224,0,0,0
1004987424,0,0,0
1005080796,0,0,0
1005174188,0,0,0
1005267596,0,0,0
1005360992,0,0,0
1005454468,0,0,0
1005546928,0,0,0
1005638476,0,0,0
1005730032,0,0,0
1005821580,0,0,0
1005913196,0,0,0
1006005596,0,0,0
1006098988,0,0,0
1006192400,0,0,0
1006285756,0,0,0
1006379168,0,0,0
1006472620,0,0,0
1006564480,0,0,0
1006656028,0,0,0
1006747576,0,0,0
1006839120,0,0,0
1006931316,0,0,0
1007023816,0,0,0
1007117212,0,0,0
1007210624,0,0,0
1007304036,0,0,0
1007397428,0,0,0
1007490900,0,0,0
1007582392,0,0,0
1007673940,0,0,0
1007765492,0,0,0
1007857040,0,0,0
1007948652,0,0,0
1008041676,0,0,0
1008135072,0,0,0
1008228480,0,0,0
1008321868,0,0,0
1008415340,0,0,0
1008508448,0,0,0
1008599980,0,0,0
1008691528,0,0,0
1008783032,0,0,0
1008874584,0,0,0
1008966760,0,0,0
1009059580,0,0,0
1009152976,0,0,0
1009246388,0,0,0
1009339800,0,0,0
1009433248,0,0,0
1009526036,0,0,0
1009617580,0,0,0
1009709132,0,0,0
1009800656,0,0,0
1009892232,0,0,0
1009983776,0,0,0
1010077428,0,0,0
1010170824,0,0,0
1010264236,0,0,0
1010357644,0,0,0
1010451116,0,0,0
1010543584,0,0,0
1010635132,0,0,0
1010726680,0,0,0
1010818212,0,0,0
1010910408,0,0,0
1011001976,0,0,0
1011095368,0,0,0
1011188748,0,0,0
1011282140,0,0,0
1011375548,0,0,0
1011469000,0,0,0
1011561176,0,0,0
1011652728,0,0,0
1011744280,0,0,0
1011835812,0,0,0
1011927416,0,0,0
1012020144,0,0,0
1012113552,0,0,0
1012206944,0,0,0
1012300356,0,0,0
1012393748,0,0,0
1012487188,0,0,0
1012579036,0,0,0
1012670588,0,0,0
1012762136,0,0,0
1012853668,0,0,0
1012945864,0,0,0
1013038060,0,0,0
1013131452,0,0,0
1013224848,0,0,0
1013318256,0,0,0
1013411736,0,0,0
1013505128,0,0,0
1013596676,0,0,0
1013688172,0,0,0
1013779724,0,0,0
1013871268,0,0,0
1013962884,0,0,0
1014055912,0,0,0
1014149304,0,0,0
1014242716,0,0,0
1014336128,0,0,0
1014429588,0,0,0
1014522668,0,0,0
1014614224,0,0,0
1014705772,0,0,0
1014797304,0,0,0
1014888812,0,0,0
1014981008,0,0,0
1015074124,0,0,0
1015167516,0,0,0
1015260928,0,0,0
1015354324,0,0,0
1015447780,0,0,0
1015540564,0,0,0
1015632120,0,0,0
1015723652,0,0,0
1015815208,0,0,0
1015906772,0,0,0
1015998388,0,0,0
1016092284,0,0,0
1016185672,0,0,0
1016279088,0,0,0
1016372480,0,0,0
1016465968,0,0,0
1016558124,0,0,0
1016649660,0,0,0
1016741204,0,0,0
1016832752,0,0,0
1016924928,0,0,0
1017017128,0,0,0
1017110544,0,0,0
1017203936,0,0,0
1017297288,0,0,0
1017390700,0,0,0
1017484176,0,0,0
1017576028,0,0,0
1017667580,0,0,0
1017759124,0,0,0
1017850652,0,0,0
1017942288,0,0,0
1018034988,0,0,0
1018128404,0,0,0
1018221796,0,0,0
1018315188,0,0,0
1018408580,0,0,0
1018502080,0,0,0
1018593568,0,0,0
1018685116,0,0,0
1018776652,0,0,0
1018868200,0,0,0
1018960400,0,0,0
1019052904,0,0,0
1019146296,0,0,0
1019239688,0,0,0
1019333096,0,0,0
1019426572,0,0,0
1019519660,0,0,0
1019611200,0,0,0
1019702748,0,0,0
1019794256,0,0,0
1019885792,0,0,0
1019977400,0,0,0
1020070760,0,0,0
1020164132,0,0,0
1020257544,0,0,0
1020350936,0,0,0
1020444408,0,0,0
1020537196,0,0,0
1020628748,0,0,0
1020720284,0,0,0
1020811836,0,0,0
1020903372,0,0,0
1020995532,0,0,0
1021088640,0,0,0
1021182052,0,0,0
1021275448,0,0,0
1021368864,0,0,0
1021462320,0,0,0
1021554808,0,0,0
1021646336,0,0,0
1021737872,0,0,0
1021829428,0,0,0
1021921040,0,0,0
1022012616,0,0,0
1022106840,0,0,0
1022200216,0,0,0
1022293612,0,0,0
1022387012,0,0,0
1022480492,0,0,0
1022572648,0,0,0
1022664200,0,0,0
1022755740,0,0,0
1022847292,0,0,0
1022939476,0,0,0
1023031356,0,0,0
1023124752,0,0,0
1023218152,0,0,0
1023311548,0,0,0
1023404952,0,0,0
1023498388,0,0,0
1023590224,0,0,0
1023681788,0,0,0
1023773320,0,0,0
1023864880,0,0,0
1023956476,0,0,0
1024049204,0,0,0
1024142612,0,0,0
1024236000,0,0,0
1024329412,0,0,0
1024422868,0,0,0
1024516276,0,0,0
1024607824,0,0,0
1024699336,0,0,0
1024790864,0,0,0
1024882408,0,0,0
1024974604,0,0,0
1025067416,0,0,0
1025160824,0,0,0
1025254216,0,0,0
1025347612,0,0,0
1025441104,0,0,0
1025534176,0,0,0
1025625724,0,0,0
1025717276,0,0,0
1025808804,0,0,0
1025900308,0,0,0
1025991924,0,0,0
1026085560,0,0,0
1026178956,0,0,0
1026272368,0,0,0
