time,siga,sigb,sigc,pumpon,sige,sigf,sigg,sigh,sigt
1524572204,127,63,127,0,127,127,3,0,24
1524659720,127,63,127,0,127,127,3,0,24
1524747240,127,63,127,0,127,127,3,0,24
1524834816,127,63,127,0,127,127,3,0,24
1524922340,127,63,127,0,127,127,3,0,24
1525009720,127,63,127,0,127,127,3,0,24
1525097136,127,63,127,0,127,127,3,0,24
1525184560,127,63,127,0,127,127,3,0,24
1525271976,127,63,127,0,127,127,3,0,24
1525360108,127,63,127,0,127,127,3,0,24
1525447572,127,63,127,0,127,127,3,0,24
1525535092,127,63,127,0,127,127,3,0,24
1525622612,127,63,127,0,127,127,3,0,24
1525710076,127,63,127,0,127,127,3,0,24
1525797612,127,63,127,0,127,127,3,0,24
1525885196,127,63,127,0,127,127,3,0,24
1525972652,127,63,127,0,127,127,3,0,24
1526060072,127,63,127,0,127,127,3,0,24
1526147512,127,63,127,0,127,127,3,0,24
1526234928,127,63,127,0,127,127,3,0,24
1526322312,127,63,127,0,127,127,3,0,24
1526409792,127,63,127,0,127,127,3,0,24
1526498408,127,63,0,0,127,127,2,0,16
1526585924,127,63,0,0,127,127,2,0,16
1526662528,127,63,0,0,127,127,2,0,16
1526750044,127,63,0,0,127,127,2,0,16
1526837608,127,63,0,0,127,127,2,0,16
1526925128,127,63,0,0,127,127,2,0,16
1527012472,127,63,0,0,127,127,2,0,16
1527099908,127,63,0,0,127,127,2,0,16
1527187332,127,63,0,0,127,127,2,0,16
1527263832,127,63,0,0,127,127,2,0,16
1527351960,127,63,0,0,127,127,2,0,16
1527439704,127,63,0,0,127,127,2,0,16
1527527244,127,63,0,0,127,127,2,0,16
1527603812,127,63,0,0,127,127,2,0,16
1527691336,127,63,0,0,127,127,2,0,16
1527778876,127,63,0,0,127,127,2,0,16
1527866460,127,63,0,0,127,127,2,0,16
1527943092,127,63,0,0,127,127,2,0,16
1528030508,127,63,0,0,127,127,2,0,16
1528117884,127,63,0,0,127,127,2,0,16
1528194432,127,63,0,0,127,127,2,0,16
1528281852,127,63,127,0,127,127,3,0,24
1528369352,127,63,127,0,127,127,3,0,24
1528458088,127,63,127,0,127,127,3,0,24
1528534692,127,63,0,0,127,127,2,0,16
1528622152,127,63,0,0,127,127,2,0,16
1528709672,127,63,127,0,127,127,3,0,24
1528797196,127,63,127,0,127,127,3,0,24
1528873884,127,63,127,0,127,127,3,0,24
1528961364,127,63,127,0,127,127,3,0,24
1529048780,127,63,127,0,127,127,3,0,24
1529136204,127,63,127,0,127,127,3,0,24
1529223584,127,63,127,0,127,127,3,0,24
1529311004,127,63,127,0,127,127,3,0,24
1529399132,127,63,127,0,127,127,3,0,24
1529486636,127,63,127,0,127,127,3,0,24
1529574160,127,63,127,0,127,127,3,0,24
1529661664,127,63,127,0,127,127,3,0,24
1529749204,127,63,127,0,127,127,3,0,24
1529836788,127,63,127,0,127,127,3,0,24
1529924248,127,63,127,0,127,127,3,0,24
1530011692,127,63,127,0,127,127,3,0,24
1530099108,127,63,127,0,127,127,3,0,24
1530186528,127,63,127,0,127,127,3,0,24
1530273956,127,63,127,0,127,127,3,0,24
1530361432,127,63,127,0,127,127,3,0,24
1530450172,127,63,127,0,127,127,3,0,24
1530537692,127,63,0,0,127,127,2,0,16
1530625156,127,63,0,0,127,127,2,0,16
1530712676,127,63,127,0,127,127,3,0,24
1530800184,127,63,127,0,127,127,3,0,24
1530887764,127,63,127,0,127,127,3,0,24
1530975248,127,63,127,0,127,127,3,0,24
1531062644,127,63,127,0,127,127,3,0,24
1531150084,127,63,127,0,127,127,3,0,24
1531237508,127,63,127,0,127,127,3,0,24
1531324884,127,63,127,0,127,127,3,0,24
1531412932,127,0,127,0,127,127,2,7,23
1531500436,127,0,127,0,127,127,2,7,23
1531587956,127,0,127,0,127,127,2,7,23
1531675456,127,0,127,0,127,127,2,7,23
1531762984,127,0,127,0,127,127,2,7,23
1531850544,127,0,127,0,127,127,2,7,23
1531938048,127,0,127,0,127,127,2,7,23
1532025404,127,0,127,0,127,127,2,7,23
1532112828,127,0,127,0,127,127,2,7,23
1532200224,127,0,127,0,127,127,2,7,23
1532287644,127,0,127,0,127,127,2,7,23
1532375128,127,0,127,0,127,127,2,7,23
1532464188,127,63,0,0,127,127,2,0,16
1532551708,127,63,0,0,127,127,2,0,16
1532639212,127,63,0,0,127,127,2,0,16
1532715816,127,0,127,0,127,127,2,7,23
1532803344,127,0,127,0,127,127,2,7,23
1532890944,127,0,127,0,127,127,2,7,23
1532978404,127,0,127,0,127,127,2,7,23
1533065844,127,0,127,0,127,127,2,7,23
1533153268,127,0,127,0,127,127,2,7,23
1533240708,127,0,127,0,127,127,2,7,23
1533328128,127,0,127,0,127,127,2,7,23
1533416220,127,63,127,0,127,127,3,0,24
1533503748,127,63,127,0,127,127,3,0,24
1533591248,127,63,127,0,127,127,3,0,24
1533678772,127,63,127,0,127,127,3,0,24
1533766292,127,63,127,0,127,127,3,0,24
1533853876,127,63,127,0,127,127,3,0,24
1533941376,127,63,127,0,127,127,3,0,24
1534028804,127,63,127,0,127,127,3,0,24
1534116180,127,63,127,0,127,127,3,0,24
1534203596,127,63,127,0,127,127,3,0,24
1534291024,127,63,127,0,127,127,3,0,24
1534378504,127,63,127,0,127,127,3,0,24
1534456368,127,63,127,0,127,127,3,0,24
1534543872,127,63,0,0,127,127,2,0,16
1534631392,127,63,0,0,127,127,2,0,16
1534718860,127,63,127,0,127,127,3,0,24
1534806360,127,63,127,0,127,127,3,0,24
1534893968,127,63,127,0,127,127,3,0,24
1534981428,127,63,127,0,127,127,3,0,24
1535068848,127,63,127,0,127,127,3,0,24
1535156272,127,63,127,0,127,127,3,0,24
1535243692,127,63,127,0,127,127,3,0,24
1535331112,127,63,127,0,127,127,3,0,24
1535419144,127,0,127,0,127,127,2,7,23
1535506652,127,0,127,0,127,127,2,7,23
1535594152,127,0,127,0,127,127,2,7,23
1535681660,127,0,127,0,127,127,2,7,23
1535769184,127,0,127,0,127,127,2,7,23
1535856752,127,0,127,0,127,127,2,7,23
1535944252,127,0,127,0,127,127,2,7,23
1536031664,127,0,127,0,127,127,2,7,23
1536119016,127,0,127,0,127,127,2,7,23
1536206432,127,0,127,0,127,127,2,7,23
1536293848,127,0,127,0,127,127,2,7,23
1536381320,127,0,127,0,127,127,2,7,23
1536459200,127,0,127,0,127,127,2,7,23
1536546700,127,63,0,0,127,127,2,0,16
1536634216,127,63,0,0,127,127,2,0,16
1536721692,127,0,127,0,127,127,2,7,23
1536809232,127,0,127,0,127,127,2,7,23
1536896828,127,0,127,0,127,127,2,7,23
1536984288,127,0,127,0,127,127,2,7,23
1537071720,127,0,127,0,127,127,2,7,23
1537148288,127,0,127,0,127,127,2,7,23
1537235704,127,0,127,0,127,127,2,7,23
1537323084,127,0,127,0,127,127,2,7,23
1537411228,127,63,127,0,127,127,3,0,24
1537488160,127,63,127,0,127,127,3,0,24
1537575672,127,63,127,0,127,127,3,0,24
1537663176,127,63,127,0,127,127,3,0,24
1537750712,127,63,127,0,127,127,3,0,24
1537838236,127,63,127,0,127,127,3,0,24
1537925772,127,63,127,0,127,127,3,0,24
1538013216,127,63,127,0,127,127,3,0,24
1538100612,127,63,127,0,127,127,3,0,24
1538188048,127,63,127,0,127,127,3,0,24
1538275468,127,63,127,0,127,127,3,0,24
1538362968,127,63,127,0,127,127,3,0,24
1538450992,127,63,127,0,127,127,3,0,24
1538527584,127,63,127,0,127,127,3,0,24
1538615100,127,63,127,0,127,127,3,0,24
1538702600,127,63,127,0,127,127,3,0,24
1538790120,127,63,127,0,127,127,3,0,24
1538877704,127,63,127,0,127,127,3,0,24
1538965180,127,63,127,0,127,127,3,0,24
1539052624,127,63,127,0,127,127,3,0,24
1539140040,127,63,127,0,127,127,3,0,24
1539227416,127,63,127,0,127,127,3,0,24
1539314836,127,63,127,0,127,127,3,0,24
1539402964,127,63,127,0,127,127,3,0,24
1539490460,127,63,127,0,127,127,3,0,24
1539577984,127,63,127,0,127,127,3,0,24
1539665504,127,63,127,0,127,127,3,0,24
1539753028,127,63,127,0,127,127,3,0,24
1539840548,127,63,127,0,127,127,3,0,24
1539928072,127,63,127,0,127,127,3,0,24
1540015512,127,63,127,0,127,127,3,0,24
1540102932,127,63,127,0,127,127,3,0,24
1540190348,127,63,127,0,127,127,3,0,24
1540277784,127,63,127,0,127,127,3,0,24
1540365264,127,63,127,0,127,127,3,0,24
1540453272,127,63,127,0,127,127,3,0,24
1540540768,127,63,127,0,127,127,3,0,24
1540628244,127,63,127,0,127,127,3,0,24
1540715768,127,63,127,0,127,127,3,0,24
1540803284,127,63,127,0,127,127,3,0,24
1540890864,127,63,127,0,127,127,3,0,24
1540978344,127,63,127,0,127,127,3,0,24
1541065744,127,63,127,0,127,127,3,0,24
1541153184,127,63,127,0,127,127,3,0,24
1541240604,127,63,127,0,127,127,3,0,24
1541327964,127,63,127,0,127,127,3,0,24
1541416052,127,63,127,0,127,127,3,0,24
1541503568,127,63,127,0,127,127,3,0,24
1541591072,127,63,127,0,127,127,3,0,24
1541678588,127,63,127,0,127,127,3,0,24
1541766112,127,63,127,0,127,127,3,0,24
1541853708,127,63,127,0,127,127,3,0,24
1541941208,127,63,127,0,127,127,3,0,24
1542028584,127,63,127,0,127,127,3,0,24
1542116024,127,63,127,0,127,127,3,0,24
1542203424,127,63,127,0,127,127,3,0,24
1542290864,127,63,127,0,127,127,3,0,24
1542378348,127,63,127,0,127,127,3,0,24
1542466656,127,63,127,0,127,127,3,0,24
1542554192,127,63,127,0,127,127,3,0,24
1542641692,127,63,127,0,127,127,3,0,24
1542729168,127,63,127,0,127,127,3,0,24
1542816692,127,63,127,0,127,127,3,0,24
1542904268,127,63,127,0,127,127,3,0,24
1542991728,127,63,127,0,127,127,3,0,24
1543079148,127,63,127,0,127,127,3,0,24
1543166584,127,63,127,0,127,127,3,0,24
1543254012,127,63,127,0,127,127,3,0,24
1543341408,127,63,127,0,127,127,3,0,24
1543429436,127,63,127,0,127,127,3,0,24
1543516972,127,63,127,0,127,127,3,0,24
1543604476,127,63,127,0,127,127,3,0,24
1543691996,127,63,127,0,127,127,3,0,24
1543779520,127,63,127,0,127,127,3,0,24
1543867116,127,63,127,0,127,127,3,0,24
1543954604,127,63,127,0,127,127,3,0,24
1544042020,127,63,127,0,127,127,3,0,24
1544129420,127,63,127,0,127,127,3,0,24
1544216840,127,63,127,0,127,127,3,0,24
1544304252,127,63,127,0,127,127,3,0,24
1544391736,127,63,127,0,127,127,3,0,24
1544479760,127,63,127,0,127,127,3,0,24
1544567256,127,63,127,0,127,127,3,0,24
1544654780,127,63,127,0,127,127,3,0,24
1544742296,127,63,127,0,127,127,3,0,24
1544829776,127,63,127,0,127,127,3,0,24
1544917360,127,63,127,0,127,127,3,0,24
1545004800,127,63,127,0,127,127,3,0,24
1545092220,127,63,127,0,127,127,3,0,24
1545179660,127,63,127,0,127,127,3,0,24
1545267060,127,63,127,0,127,127,3,0,24
1545355148,127,63,127,0,127,127,3,0,24
1545442568,127,63,127,0,127,127,3,0,24
1545530044,127,63,127,0,127,127,3,0,24
1545617592,127,63,127,0,127,127,3,0,24
1545705088,127,63,127,0,127,127,3,0,24
1545792612,127,63,127,0,127,127,3,0,24
1545880192,127,63,127,0,127,127,3,0,24
1545967676,127,63,127,0,127,127,3,0,24
1546055116,127,63,127,0,127,127,3,0,24
1546142516,127,63,127,0,127,127,3,0,24
1546229904,127,63,127,0,127,127,3,0,24
1546317320,127,63,127,0,127,127,3,0,24
1546404804,127,63,127,0,127,127,3,0,24
1546481936,127,63,127,0,127,127,3,0,24
1546569452,127,63,127,0,127,127,3,0,24
1546656980,127,63,127,0,127,127,3,0,24
1546744492,127,63,127,0,127,127,3,0,24
1546821080,127,63,127,0,127,127,3,0,24
1546908644,127,63,127,0,127,127,3,0,24
1546996120,127,63,127,0,127,127,3,0,24
1547083536,127,63,127,0,127,127,3,0,24
1547170960,127,63,127,0,127,127,3,0,24
1547258376,127,63,127,0,127,127,3,0,24
1547345800,127,63,127,0,127,127,3,0,24
1547433820,127,63,127,0,127,127,3,0,24
1547521664,127,63,127,0,127,127,3,0,24
1547609188,127,63,127,0,127,127,3,0,24
1547696708,127,63,127,0,127,127,3,0,24
1547784212,127,63,127,0,127,127,3,0,24
1547871788,127,63,127,0,127,127,3,0,24
1547959316,127,63,127,0,127,127,3,0,24
1548046732,127,63,127,0,127,127,3,0,24
1548134092,127,63,127,0,127,127,3,0,24
1548221536,127,63,127,0,127,127,3,0,24
1548308956,127,63,127,0,127,127,3,0,24
1548396436,127,63,127,0,127,127,3,0,24
1548484464,127,63,127,0,127,127,3,0,24
1548571984,127,63,127,0,127,127,3,0,24
1548659500,127,63,127,0,127,127,3,0,24
1548747024,127,63,127,0,127,127,3,0,24
1548834480,127,63,127,0,127,127,3,0,24
1548922080,127,63,127,0,127,127,3,0,24
1549009516,127,63,127,0,127,127,3,0,24
1549096940,127,63,127,0,127,127,3,0,24
1549184360,127,63,127,0,127,127,3,0,24
1549271776,127,63,127,0,127,127,3,0,24
1549359860,127,63,127,0,127,127,3,0,24
1549447284,127,63,127,0,127,127,3,0,24
1549534764,127,63,127,0,127,127,3,0,24
1549622288,127,63,127,0,127,127,3,0,24
1549709804,127,63,127,0,127,127,3,0,24
1549797328,127,63,127,0,127,127,3,0,24
1549884908,127,63,127,0,127,127,3,0,24
1549972412,127,63,127,0,127,127,3,0,24
1550059808,127,63,127,0,127,127,3,0,24
1550147248,127,63,127,0,127,127,3,0,24
1550234612,127,63,127,0,127,127,3,0,24
1550322028,127,63,127,0,127,127,3,0,24
1550409528,127,63,127,0,127,127,3,0,24
1550497556,127,63,127,0,127,127,3,0,24
1550585080,127,63,127,0,127,127,3,0,24
1550672600,127,63,127,0,127,127,3,0,24
1550760104,127,63,127,0,127,127,3,0,24
1550847640,127,63,127,0,127,127,3,0,24
1550935168,127,63,127,0,127,127,3,0,24
1551022608,127,63,127,0,127,127,3,0,24
1551110032,127,63,127,0,127,127,3,0,24
1551197452,127,63,127,0,127,127,3,0,24
1551284872,127,63,127,0,127,127,3,0,24
1551372940,127,63,127,0,127,127,3,0,24
1551460384,127,63,127,0,127,127,3,0,24
1551547908,127,63,127,0,127,127,3,0,24
1551635392,127,63,127,0,127,127,3,0,24
1551722912,127,63,127,0,127,127,3,0,24
1551810416,127,63,127,0,127,127,3,0,24
1551898000,127,63,127,0,127,127,3,0,24
1551985496,127,63,127,0,127,127,3,0,24
1552072900,127,63,127,0,127,127,3,0,24
1552160336,127,63,127,0,127,127,3,0,24
1552247756,127,63,127,0,127,127,3,0,24
1552335132,127,63,127,0,127,127,3,0,24
1552422612,127,63,127,0,127,127,3,0,24
1552510968,127,63,127,0,127,127,3,0,24
1552598484,127,63,127,0,127,127,3,0,24
1552686008,127,63,127,0,127,127,3,0,24
1552773524,127,63,127,0,127,127,3,0,24
1552861112,127,63,127,0,127,127,3,0,24
1552948628,127,63,127,0,127,127,3,0,24
1553036004,127,63,127,0,127,127,3,0,24
1553123428,127,63,127,0,127,127,3,0,24
1553210848,127,63,127,0,127,127,3,0,24
1553298264,127,63,127,0,127,127,3,0,24
1553386356,127,63,127,0,127,127,3,0,24
1553473816,127,63,127,0,127,127,3,0,24
1553561332,127,63,127,0,127,127,3,0,24
1553648836,127,63,127,0,127,127,3,0,24
1553736312,127,63,127,0,127,127,3,0,24
1553823836,127,63,127,0,127,127,3,0,24
1553911416,127,63,127,0,127,127,3,0,24
1553998860,127,63,127,0,127,127,3,0,24
1554086300,127,63,127,0,127,127,3,0,24
1554173716,127,63,127,0,127,127,3,0,24
1554261124,127,63,127,0,127,127,3,0,24
1554348560,127,63,127,0,127,127,3,0,24
1554436008,127,63,127,0,127,127,3,0,24
1554524072,127,63,127,0,127,127,3,0,24
1554611592,127,63,127,0,127,127,3,0,24
1554699088,127,63,127,0,127,127,3,0,24
1554786612,127,63,127,0,127,127,3,0,24
1554874220,127,63,127,0,127,127,3,0,24
1554961700,127,63,127,0,127,127,3,0,24
1555049116,127,63,127,0,127,127,3,0,24
1555136504,127,63,127,0,127,127,3,0,24
1555223944,127,63,127,0,127,127,3,0,24
1555311340,127,63,127,0,127,127,3,0,24
1555399428,127,63,127,0,127,127,3,0,24
1555486876,127,63,127,0,127,127,3,0,24
1555574416,127,63,127,0,127,127,3,0,24
1555661940,127,63,127,0,127,127,3,0,24
1555749436,127,63,127,0,127,127,3,0,24
1555836904,127,63,127,0,127,127,3,0,24
1555924504,127,63,127,0,127,127,3,0,24
1556011952,127,63,127,0,127,127,3,0,24
1556099372,127,63,127,0,127,127,3,0,24
1556186788,127,63,127,0,127,127,3,0,24
1556274196,127,63,127,0,127,127,3,0,24
1556361696,127,63,127,0,127,127,3,0,24
1556449144,127,63,127,0,127,127,3,0,24
1556526256,127,63,127,0,127,127,3,0,24
1556613768,127,63,127,0,127,127,3,0,24
1556701292,127,63,127,0,127,127,3,0,24
1556788808,127,63,127,0,127,127,3,0,24
1556865496,127,63,127,0,127,127,3,0,24
1556953000,127,63,127,0,127,127,3,0,24
1557040376,127,63,127,0,127,127,3,0,24
1557127816,127,63,127,0,127,127,3,0,24
1557215216,127,63,127,0,127,127,3,0,24
1557302652,127,63,127,0,127,127,3,0,24
1557390720,127,63,127,0,127,127,3,0,24
1557478504,127,63,127,0,127,127,3,0,24
1557555112,127,63,127,0,127,127,3,0,24
1557642588,127,63,127,0,127,127,3,0,24
1557730108,127,63,127,0,127,127,3,0,24
1557817632,127,63,127,0,127,127,3,0,24
1557905208,127,63,127,0,127,127,3,0,24
1557992672,127,63,127,0,127,127,3,0,24
1558080088,127,63,127,0,127,127,3,0,24
1558167532,127,63,127,0,127,127,3,0,24
1558254928,127,63,127,0,127,127,3,0,24
1558342328,127,63,127,0,127,127,3,0,24
1558429816,127,63,127,0,127,127,3,0,24
1558506948,127,63,127,0,127,127,3,0,24
1558594472,127,63,127,0,127,127,3,0,24
1558681988,127,63,127,0,127,127,3,0,24
1558769512,127,63,127,0,127,127,3,0,24
1558846076,127,63,127,0,127,127,3,0,24
1558933680,127,63,127,0,127,127,3,0,24
1559021120,127,63,127,0,127,127,3,0,24
1559108544,127,63,127,0,127,127,3,0,24
1559195964,127,63,127,0,127,127,3,0,24
1559283380,127,63,127,0,127,127,3,0,24
1559371452,127,63,127,0,127,127,3,0,24
1559458896,127,63,127,0,127,127,3,0,24
1559546376,127,63,127,0,127,127,3,0,24
1559633884,127,63,127,0,127,127,3,0,24
1559721424,127,63,127,0,127,127,3,0,24
1559808912,127,63,127,0,127,127,3,0,24
1559896508,127,63,127,0,127,127,3,0,24
1559983992,127,63,127,0,127,127,3,0,24
1560071392,127,63,127,0,127,127,3,0,24
1560158828,127,63,127,0,127,127,3,0,24
1560246212,127,63,127,0,127,127,3,0,24
1560333632,127,63,127,0,127,127,3,0,24
1560421108,127,63,127,0,127,127,3,0,24
1560509156,127,63,127,0,127,127,3,0,24
1560596664,127,63,127,0,127,127,3,0,24
1560684180,127,63,127,0,127,127,3,0,24
1560771704,127,63,127,0,127,127,3,0,24
1560859220,127,63,127,0,127,127,3,0,24
1560946764,127,63,127,0,127,127,3,0,24
1561034184,127,63,127,0,127,127,3,0,24
1561121624,127,63,127,0,127,127,3,0,24
1561209028,127,63,127,0,127,127,3,0,24
1561296444,127,63,127,0,127,127,3,0,24
1561384512,127,63,127,0,127,127,3,0,24
1561472000,127,63,127,0,127,127,3,0,24
1561559516,127,63,127,0,127,127,3,0,24
1561647000,127,63,127,0,127,127,3,0,24
1561734496,127,63,127,0,127,127,3,0,24
1561822012,127,63,127,0,127,127,3,0,24
1561909596,127,63,127,0,127,127,3,0,24
1561997076,127,63,127,0,127,127,3,0,24
1562084500,127,63,127,0,127,127,3,0,24
1562171916,127,63,127,0,127,127,3,0,24
1562259324,127,63,127,0,127,127,3,0,24
1562346720,127,63,127,0,127,127,3,0,24
1562434196,127,63,127,0,127,127,3,0,24
1562522572,127,63,127,0,127,127,3,0,24
1562610068,127,63,127,0,127,127,3,0,24
1562697592,127,63,127,0,127,127,3,0,24
1562785132,127,63,127,0,127,127,3,0,24
1562872696,127,63,127,0,127,127,3,0,24
1562960212,127,63,127,0,127,127,3,0,24
1563047592,127,63,127,0,127,127,3,0,24
1563135012,127,63,127,0,127,127,3,0,24
1563222432,127,63,127,0,127,127,3,0,24
1563309852,127,63,127,0,127,127,3,0,24
1563397940,127,63,127,0,127,127,3,0,24
1563485404,127,63,127,0,127,127,3,0,24
1563572924,127,63,127,0,127,127,3,0,24
1563660448,127,63,127,0,127,127,3,0,24
1563747924,127,63,127,0,127,127,3,0,24
1563835428,127,63,127,0,127,127,3,0,24
1563923008,127,63,127,0,127,127,3,0,24
1564010476,127,63,127,0,127,127,3,0,24
1564097892,127,63,127,0,127,127,3,0,24
1564185312,127,63,127,0,127,127,3,0,24
1564272736,127,63,127,0,127,127,3,0,24
1564360172,127,63,127,0,127,127,3,0,24
1564447620,127,63,127,0,127,127,3,0,24
1564535708,127,63,127,0,127,127,3,0,24
1564623248,127,63,127,0,127,127,3,0,24
1564710772,127,63,127,0,127,127,3,0,24
1564798272,127,63,127,0,127,127,3,0,24
1564885848,127,63,127,0,127,127,3,0,24
1564973352,127,63,127,0,127,127,3,0,24
1565060792,127,63,127,0,127,127,3,0,24
1565148156,127,63,127,0,127,127,3,0,24
1565235596,127,63,127,0,127,127,3,0,24
1565323012,127,63,127,0,127,127,3,0,24
1565411080,127,63,127,0,127,127,3,0,24
1565498564,127,63,127,0,127,127,3,0,24
1565586084,127,63,127,0,127,127,3,0,24
1565673588,127,63,127,0,127,127,3,0,24
1565761128,127,63,127,0,127,127,3,0,24
1565848592,127,63,127,0,127,127,3,0,24
1565936176,127,63,127,0,127,127,3,0,24
1566023620,127,63,127,0,127,127,3,0,24
1566111020,127,63,127,0,127,127,3,0,24
1566198460,127,63,127,0,127,127,3,0,24
1566285888,127,63,127,0,127,127,3,0,24
1566373368,127,63,127,0,127,127,3,0,24
1566449856,127,63,127,0,127,127,3,0,24
1566537984,127,63,127,0,127,127,3,0,24
1566625484,127,63,127,0,127,127,3,0,24
1566713012,127,63,127,0,127,127,3,0,24
1566789640,127,63,127,0,127,127,3,0,24
1566877220,127,63,127,0,127,127,3,0,24
1566964724,127,63,127,0,127,127,3,0,24
1567052124,127,63,127,0,127,127,3,0,24
1567139540,127,63,127,0,127,127,3,0,24
1567226948,127,63,127,0,127,127,3,0,24
1567314384,127,63,127,0,127,127,3,0,24
1567402456,127,63,127,0,127,127,3,0,24
1567479328,127,63,127,0,127,127,3,0,24
1567566856,127,63,127,0,127,127,3,0,24
1567654336,127,63,127,0,127,127,3,0,24
1567741860,127,63,127,0,127,127,3,0,24
1567829360,127,63,127,0,127,127,3,0,24
1567916948,127,63,127,0,127,127,3,0,24
1568004408,127,63,127,0,127,127,3,0,24
1568091844,127,63,127,0,127,127,3,0,24
1568179268,127,63,127,0,127,127,3,0,24
1568266684,127,63,127,0,127,127,3,0,24
1568354060,127,63,127,0,127,127,3,0,24
1568430652,127,63,127,0,127,127,3,0,24
1568518740,127,63,127,0,127,127,3,0,24
1568606284,127,63,127,0,127,127,3,0,24
1568693784,127,63,127,0,127,127,3,0,24
1568770392,127,63,127,0,127,127,3,0,24
1568857928,127,63,127,0,127,127,3,0,24
1568945476,127,63,127,0,127,127,3,0,24
1569032892,127,63,127,0,127,127,3,0,24
1569120316,127,63,127,0,127,127,3,0,24
1569207756,127,63,127,0,127,127,3,0,24
1569295156,127,63,127,0,127,127,3,0,24
1569383244,127,63,127,0,127,127,3,0,24
1569470688,127,63,127,0,127,127,3,0,24
1569558208,127,63,127,0,127,127,3,0,24
1569645676,127,63,127,0,127,127,3,0,24
1569733212,127,63,127,0,127,127,3,0,24
1569820716,127,63,127,0,127,127,3,0,24
1569908296,127,63,127,0,127,127,3,0,24
1569995784,127,63,127,0,127,127,3,0,24
1570083200,127,63,127,0,127,127,3,0,24
1570170620,127,63,127,0,127,127,3,0,24
1570258048,127,63,127,0,127,127,3,0,24
1570345424,127,63,127,0,127,127,3,0,24
1570422036,127,63,127,0,127,127,3,0,24
1570510104,127,63,127,0,127,127,3,0,24
1570597624,127,63,127,0,127,127,3,0,24
1570685148,127,63,127,0,127,127,3,0,24
1570761760,127,63,127,0,127,127,3,0,24
1570849220,127,63,127,0,127,127,3,0,24
1570936808,127,63,127,0,127,127,3,0,24
1571024268,127,63,127,0,127,127,3,0,24
1571111668,127,63,127,0,127,127,3,0,24
1571199096,127,63,127,0,127,127,3,0,24
1571286520,127,63,127,0,127,127,3,0,24
1571374588,127,63,127,0,127,127,3,0,24
1571462036,127,63,127,0,127,127,3,0,24
1571549496,127,63,127,0,127,127,3,0,24
1571637020,127,63,127,0,127,127,3,0,24
1571724544,127,63,127,0,127,127,3,0,24
1571812068,127,63,127,0,127,127,3,0,24
1571899636,127,63,127,0,127,127,3,0,24
1571987156,127,63,127,0,127,127,3,0,24
1572074564,127,63,127,0,127,127,3,0,24
1572161964,127,63,127,0,127,127,3,0,24
1572249364,127,63,127,0,127,127,3,0,24
1572336788,127,63,127,0,127,127,3,0,24
1572424272,127,63,127,0,127,127,3,0,24
1572512672,127,63,127,0,127,127,3,0,24
1572600172,127,63,127,0,127,127,3,0,24
1572687692,127,63,127,0,127,127,3,0,24
1572775224,127,63,127,0,127,127,3,0,24
1572862744,127,63,127,0,127,127,3,0,24
1572950272,127,63,127,0,127,127,3,0,24
1573037708,127,63,127,0,127,127,3,0,24
1573125128,127,63,127,0,127,127,3,0,24
1573212540,127,63,127,0,127,127,3,0,24
1573299956,127,63,127,0,127,127,3,0,24
1573388040,127,63,127,0,127,127,3,0,24
1573475500,127,63,127,0,127,127,3,0,24
1573563016,127,63,127,0,127,127,3,0,24
1573650480,127,63,127,0,127,127,3,0,24
1573737996,127,63,127,0,127,127,3,0,24
1573825520,127,63,127,0,127,127,3,0,24
1573913096,127,63,127,0,127,127,3,0,24
1574000580,127,63,127,0,127,127,3,0,24
1574087996,127,63,127,0,127,127,3,0,24
1574175436,127,63,127,0,127,127,3,0,24
1574262856,127,63,127,0,127,127,3,0,24
1574350212,127,63,127,0,127,127,3,0,24
1574437708,127,63,127,0,127,127,3,0,24
1574526324,127,63,0,0,127,127,2,0,16
1574613820,127,63,0,0,127,127,2,0,16
1574701340,127,63,0,0,127,127,2,0,16
1574788836,127,63,0,0,127,127,2,0,16
1574876420,127,63,0,0,127,127,2,0,16
1574963936,127,63,0,0,127,127,2,0,16
1575051296,127,63,0,0,127,127,2,0,16
1575138692,127,63,0,0,127,127,2,0,16
1575226112,127,63,0,0,127,127,2,0,16
1575313512,127,63,0,0,127,127,2,0,16
1575401580,127,63,0,0,127,127,2,0,16
1575489036,127,63,0,0,127,127,2,0,16
1575576560,127,63,0,0,127,127,2,0,16
1575664096,127,63,0,0,127,127,2,0,16
1575751560,127,63,0,0,127,127,2,0,16
1575839100,127,63,0,0,127,127,2,0,16
1575926684,127,63,0,0,127,127,2,0,16
1576014164,127,63,0,0,127,127,2,0,16
1576101600,127,63,0,0,127,127,2,0,16
1576189000,127,63,0,0,127,127,2,0,16
1576276456,127,63,0,0,127,127,2,0,16
1576363876,127,63,127,0,127,127,3,0,24
1576451316,127,63,127,0,127,127,3,0,24
1576540092,127,63,0,0,127,127,2,0,16
1576627612,127,63,0,0,127,127,2,0,16
1576704216,127,63,127,0,127,127,3,0,24
1576791736,127,63,127,0,127,127,3,0,24
1576879324,127,63,127,0,127,127,3,0,24
1576966844,127,63,127,0,127,127,3,0,24
1577054220,127,63,127,0,127,127,3,0,24
1577141636,127,63,127,0,127,127,3,0,24
1577229072,127,63,127,0,127,127,3,0,24
1577305600,127,63,127,0,127,127,3,0,24
