time,b2,b5,b8,b16,b11,b14
1318908788,550,636,175,419,61,662
1318988856,549,637,174,419,62,662
1319078844,549,636,174,417,61,662
1319168844,549,636,174,417,61,662
1319258952,550,636,175,419,61,662
1319338944,549,636,174,417,61,662
1319419052,549,636,174,417,61,662
1319509040,550,636,175,419,61,662
1319599048,549,636,174,417,61,662
1319679136,550,637,175,421,62,662
1319769132,549,637,174,419,62,662
1319859104,549,636,174,417,61,662
1319949236,549,637,174,419,62,662
1320029200,550,637,175,421,62,662
1320119412,549,636,174,417,61,662
1320209400,550,636,175,419,61,662
1320289384,550,637,175,421,62,662
1320369492,550,637,175,421,62,662
1320459500,550,636,175,419,61,662
1320549472,549,637,174,419,62,662
1320629476,550,636,175,419,61,662
1320709564,550,636,175,419,61,662
1320799556,550,637,175,421,62,662
1320889644,549,636,174,417,61,662
1320969732,550,636,175,419,61,662
1321059700,550,636,175,419,61,662
1321149688,550,636,175,419,61,662
1321239676,550,636,175,419,61,662
1321319860,550,636,175,419,61,662
1321399844,550,636,175,419,61,662
1321489816,550,637,175,421,62,662
1321579824,550,636,175,419,61,662
1321659888,550,637,175,421,62,662
1321749996,550,637,175,421,62,662
1321839964,549,636,174,417,61,662
1321929956,550,637,175,421,62,662
1322009940,549,637,174,419,62,662
1322100028,550,636,175,419,61,662
1322190096,550,637,175,421,62,662
1322270100,550,637,175,421,62,662
1322350068,550,637,175,421,62,662
1322440136,550,637,175,421,62,662
1322530228,550,637,175,421,62,662
1322620216,550,636,175,419,61,662
1322700200,550,636,175,419,61,662
1322790212,550,637,175,421,62,662
1322880304,550,637,175,421,62,662
1322970392,550,636,175,419,61,662
1323050380,550,636,175,419,61,662
1323140348,550,637,175,421,62,662
1323230440,550,637,175,421,62,662
1323320532,550,637,175,421,62,662
1323400536,550,637,175,421,62,662
1323490528,550,637,175,421,62,662
1323580640,550,637,175,421,62,662
1323670628,550,637,175,421,62,662
1323750636,550,637,175,421,62,662
1323840628,550,637,175,421,62,662
1323930836,550,637,175,421,62,662
1324020804,550,637,175,421,62,662
1324100808,550,637,175,421,62,662
1324190900,550,637,175,421,62,662
1324280888,550,636,175,419,61,662
1324370876,550,637,175,421,62,662
1324450964,550,637,175,421,62,662
1324530968,550,637,175,421,62,662
1324621060,550,636,175,419,61,662
1324711048,550,637,175,421,62,662
1324791036,550,637,175,421,62,662
1324881248,550,637,175,421,62,662
1324971236,550,637,175,421,62,662
1325051224,550,637,175,421,62,662
1325131228,550,637,175,421,62,662
1325221320,550,637,175,421,62,662
1325311408,550,637,175,421,62,662
1325391396,550,637,176,422,62,662
1325471384,550,637,175,421,62,662
1325561372,550,637,175,421,62,662
1325651484,550,637,175,421,62,662
1325731572,550,637,175,421,62,662
1325821564,550,637,175,421,62,662
1325911576,550,637,175,421,62,662
1326001568,550,637,175,421,62,662
1326081660,550,637,175,421,62,662
1326171744,550,637,175,421,62,662
1326261736,550,637,175,421,62,662
1326351728,550,637,175,421,62,662
1326431816,550,637,175,421,62,662
1326511804,550,637,176,422,62,662
1326601796,550,637,175,421,62,662
1326691884,550,637,176,422,62,662
1326771872,550,637,175,421,62,662
1326861944,550,637,175,421,62,662
1326952032,550,637,175,421,62,662
1327042024,550,637,175,421,62,662
1327122112,550,637,175,422,63,662
1327212100,550,637,175,421,62,662
1327302112,550,637,175,422,63,662
1327392200,550,637,175,421,62,662
1327472208,550,637,175,422,63,662
1327562280,550,637,176,422,62,662
1327652268,550,637,175,421,62,662
1327742356,550,637,175,421,62,662
1327822348,550,637,176,422,62,662
1327912440,550,637,175,422,63,662
1328002328,550,637,176,422,62,662
1328092420,550,637,175,421,62,662
1328172524,550,637,176,422,62,662
1328262516,550,637,175,422,63,662
1328352624,550,637,176,421,62,661
1328442612,550,637,176,422,62,662
1328522720,550,637,175,422,63,662
1328602728,550,637,176,423,63,662
1328692836,550,637,176,423,63,662
1328782864,550,637,176,423,63,662
1328862852,550,637,176,423,63,662
1328952940,550,637,176,423,63,662
1329042952,550,637,176,422,62,662
1329132944,550,637,176,423,63,662
1329213052,550,637,176,423,63,662
1329303140,550,637,176,422,62,662
1329393132,550,637,176,422,62,662
1329483244,550,637,176,423,63,662
1329563252,550,637,175,422,63,662
1329653240,550,637,176,423,63,662
1329743212,550,637,175,422,63,662
1329833304,550,637,175,421,62,662
1329913292,550,637,176,422,62,662
1330003384,550,637,175,422,63,662
1330093396,550,637,175,421,62,662
1330173484,550,637,175,422,63,662
1330253476,550,637,176,422,62,662
1330343568,550,637,175,421,62,662
1330433580,550,637,175,421,62,662
1330523548,550,637,175,422,63,662
1330603536,550,637,175,422,63,662
1330693628,550,637,175,422,63,662
1330783720,550,637,175,422,63,662
1330873732,550,637,175,421,62,662
1330953720,550,637,175,422,63,662
1331043816,550,637,175,421,62,662
1331133808,550,637,176,423,63,662
1331213920,550,637,175,421,62,662
1331293904,550,637,175,422,63,662
1331384032,550,637,175,422,63,662
1331474040,550,637,175,422,63,662
1331554172,550,637,175,422,63,662
1331634140,550,637,175,422,63,662
1331724248,550,637,175,422,63,662
1331814256,550,637,175,421,62,662
1331894264,549,637,174,420,63,662
1331984392,550,637,175,422,63,662
1332074500,550,637,175,422,63,662
1332164424,550,637,175,422,63,662
1332244556,550,637,175,422,63,662
1332334684,550,637,175,422,63,662
1332424792,550,637,175,422,63,662
1332514704,549,637,174,419,62,662
1332594808,550,637,175,421,62,662
1332674812,549,637,174,419,62,662
1332764924,550,637,175,422,63,662
1332855012,550,637,175,422,63,662
1332935016,550,637,175,422,63,662
1333025128,550,637,175,422,63,662
1333114996,550,637,175,421,62,662
1333195104,550,637,175,420,62,661
1333275096,550,637,175,422,63,662
1333365204,549,637,174,420,63,662
1333455316,550,637,175,422,63,662
1333535300,549,637,174,419,62,662
1333615392,550,637,175,421,62,662
1333705304,549,637,174,420,63,662
1333795392,550,637,175,422,63,662
1333875380,550,637,175,421,62,662
1333965468,549,637,174,419,62,662
1334055440,550,637,175,421,62,662
1334145532,549,637,174,420,63,662
1334225536,549,637,174,419,62,662
1334315512,549,637,174,420,63,662
1334405704,549,637,174,419,62,662
1334495692,549,637,174,420,63,662
1334575676,549,637,174,420,63,662
1334665668,549,637,174,420,63,662
1334755756,549,637,173,418,62,662
1334845748,549,637,173,419,63,662
1334925836,549,637,173,419,63,662
1335015928,549,637,174,420,63,662
1335105920,549,637,173,419,63,662
1335195912,549,637,174,419,62,662
1335275900,549,637,173,419,63,662
1335355888,549,637,174,420,63,662
1335446100,549,637,173,419,63,662
1335536092,549,637,173,419,63,662
1335616076,549,637,173,419,63,662
1335706168,549,637,173,419,63,662
1335796160,549,637,173,419,63,662
1335886128,549,637,173,419,63,662
1335966196,549,637,173,419,63,662
1336056268,549,637,172,417,62,662
1336146260,549,637,173,418,63,661
1336226368,549,637,172,418,63,662
1336306356,549,637,173,419,63,662
1336396328,549,637,173,419,63,662
1336486336,549,637,173,419,63,662
1336566404,549,637,173,419,63,662
1336646520,549,637,173,419,63,662
1336736484,549,637,173,419,63,662
1336826472,549,637,173,419,63,662
1336906564,549,637,173,419,63,662
1336996552,549,637,172,418,63,662
1337086640,549,637,173,419,63,662
1337176612,549,637,172,418,63,662
1337256616,549,637,172,418,63,662
1337346688,549,637,172,418,63,662
1337436796,549,637,172,418,63,662
1337526764,549,637,172,418,63,662
1337606772,549,637,172,418,63,662
1337686856,549,637,172,418,63,662
1337776864,549,637,172,417,62,662
1337866976,549,637,172,418,63,662
1337946988,548,637,171,416,63,662
1338036968,549,637,172,418,63,662
1338127080,549,637,172,418,63,662
1338207068,549,637,172,418,63,662
1338287064,548,637,171,416,63,662
1338377272,549,637,172,418,63,662
1338467284,548,637,171,416,63,662
1338547288,548,637,171,416,63,662
1338627296,548,637,171,416,63,662
1338717284,548,637,171,416,63,662
1338807496,548,637,171,416,63,662
1338887484,548,637,171,416,63,662
1338977492,548,637,171,416,63,662
1339067584,548,637,171,416,63,662
1339157572,548,637,171,416,63,662
1339237564,548,637,171,416,63,662
1339327656,548,637,171,416,63,662
1339417748,548,637,171,416,63,662
1339507740,548,637,171,416,63,662
1339587748,548,637,171,416,63,662
1339677736,548,637,171,416,63,662
1339767828,548,637,171,416,63,662
1339857920,548,637,171,416,63,662
1339937928,548,637,170,415,63,662
1340028040,548,637,170,415,63,662
1340118032,548,637,171,416,63,662
1340208144,548,637,171,416,63,662
1340288152,548,637,171,416,63,662
1340378160,548,637,171,416,63,662
1340468292,548,638,171,418,64,662
1340558404,548,637,170,415,63,662
1340638308,548,638,170,417,64,662
1340728424,548,637,170,415,63,662
1340818456,548,637,170,415,63,662
1340908568,548,637,170,415,63,662
1340988576,548,637,170,415,63,662
1341078708,548,637,170,415,63,662
1341168700,548,638,170,417,64,662
1341258792,548,638,170,417,64,662
1341338800,548,637,170,415,63,662
1341428916,548,637,170,415,63,662
1341518928,548,637,170,415,63,662
1341609020,548,637,169,414,63,662
1341689028,548,637,169,414,63,662
1341779040,548,637,169,414,63,662
1341869152,548,637,170,415,63,662
1341959184,548,637,170,415,63,662
1342039292,548,637,170,415,63,662
1342129308,548,638,169,416,64,662
1342219420,548,637,169,414,63,662
1342299428,548,637,169,414,63,662
1342379532,548,638,169,416,64,662
1342469524,548,637,170,415,63,662
1342559628,548,637,169,414,63,662
1342639636,548,638,169,416,64,662
1342719640,548,638,169,416,64,662
1342809652,548,637,169,414,63,662
1342899780,548,637,169,414,63,662
1342979864,548,638,169,416,64,662
1343069876,548,638,169,416,64,662
1343159864,548,637,169,414,63,662
1343249976,548,638,169,416,64,662
1343329984,548,637,168,413,63,662
1343420072,548,638,169,416,64,662
1343510064,548,637,169,414,63,662
1343600072,548,638,169,416,64,662
1343680176,548,638,168,415,64,662
1343770160,548,638,169,416,64,662
1343860288,548,638,169,416,64,662
1343950296,548,638,169,416,64,662
1344030284,548,638,168,415,64,662
1344120408,548,637,169,414,63,662
1344210496,548,638,168,415,64,662
1344300520,548,638,169,416,64,662
1344380504,548,638,169,416,64,662
1344470608,548,638,169,416,64,662
1344560716,548,637,168,413,63,662
1344650704,548,637,169,414,63,662
1344730724,548,638,169,416,64,662
1344820732,548,638,168,415,64,662
1344910716,548,637,169,414,63,662
1345000924,548,638,168,415,64,662
1345080928,548,638,168,415,64,662
1345170936,548,638,168,415,64,662
1345261024,548,638,169,416,64,662
1345351128,548,638,168,415,64,662
1345431132,548,638,168,415,64,662
1345521224,548,637,169,414,63,662
1345611128,548,638,168,415,64,662
1345701236,548,638,168,415,64,662
1345781240,548,638,168,415,64,662
1345871348,548,638,169,416,64,662
1345961440,548,638,168,415,64,662
1346051448,548,638,168,415,64,662
1346131548,548,638,169,416,64,662
1346221456,548,638,168,415,64,662
1346311544,548,638,168,415,64,662
1346401536,548,638,168,415,64,662
1346481640,548,638,168,415,64,662
1346571624,548,638,168,415,64,662
1346661732,548,638,168,415,64,662
1346751840,548,638,168,415,64,662
1346831748,548,638,168,415,64,662
1346921852,548,638,168,415,64,662
1347011964,548,638,168,415,64,662
1347091968,548,638,168,415,64,662
1347171972,548,638,168,415,64,662
1347262080,548,638,168,415,64,662
1347352068,548,638,168,415,64,662
1347432172,548,638,168,415,64,662
1347512156,548,638,168,415,64,662
1347602244,548,638,168,415,64,662
1347692252,547,638,167,413,64,662
1347772212,547,638,167,413,64,662
1347852204,547,638,167,413,64,662
1347942392,547,638,167,413,64,662
1348022280,547,638,167,413,64,662
1348102384,547,638,167,413,64,662
1348192372,547,638,167,413,64,662
1348282580,547,638,167,413,64,662
1348362464,547,638,167,413,64,662
1348442568,547,638,167,413,64,662
1348532576,547,638,167,413,64,662
1348622684,547,638,167,413,64,662
1348702688,547,638,167,413,64,662
1348792776,547,638,167,413,64,662
1348882784,547,638,167,413,64,662
1348972892,547,638,167,413,64,662
1349052900,547,638,167,413,64,662
1349143008,547,638,166,412,64,662
1349232996,547,638,167,413,64,662
1349323004,547,638,166,412,64,662
1349403112,547,638,167,413,64,662
1349493120,547,638,167,413,64,662
1349583208,547,638,166,412,64,662
1349673200,547,638,167,413,64,662
1349753204,547,638,167,413,64,662
1349843296,547,638,167,413,64,662
1349933304,547,638,166,412,64,662
1350023416,547,638,167,413,64,662
1350103404,547,638,167,413,64,662
1350193512,547,638,166,412,64,662
1350283484,547,638,166,412,64,662
1350373492,547,638,167,413,64,662
1350453500,547,638,167,413,64,662
1350543688,547,638,167,413,64,662
1350633676,547,638,167,414,65,662
1350723664,547,638,166,412,64,662
1350803788,547,638,166,412,64,662
1350893796,547,638,167,413,64,662
1350983788,547,638,166,412,64,662
1351073896,547,638,166,413,65,662
1351154004,547,638,166,412,64,662
1351244012,547,638,167,414,65,662
1351334004,547,638,166,412,64,662
1351424136,547,638,166,412,64,662
1351504140,547,638,166,412,64,662
1351594252,547,638,166,412,64,662
1351684260,547,638,166,412,64,662
1351774388,547,638,166,413,65,662
1351854372,547,638,166,412,64,662
1351944380,547,638,167,413,64,662
1352034468,547,638,167,413,64,662
1352114492,547,638,167,414,65,662
1352194596,547,638,166,412,64,662
1352284600,547,638,167,414,65,662
1352374688,547,638,166,413,65,662
1352454696,547,638,166,412,64,662
1352534820,547,638,166,413,65,662
1352624808,547,638,166,412,64,662
1352714836,547,638,166,412,64,662
1352794840,547,638,166,413,65,662
1352875032,547,638,166,412,64,662
1352965060,547,638,166,413,65,662
1353045064,547,638,166,412,64,662
1353125068,547,638,166,413,65,662
1353215176,547,638,166,413,65,662
1353305184,547,638,166,413,65,662
1353385192,547,638,166,413,65,662
1353465316,547,638,166,413,65,662
1353555408,547,638,166,413,65,662
1353645416,547,638,166,413,65,662
1353725420,547,638,166,412,64,662
1353815408,547,638,166,412,64,662
1353905600,547,638,166,413,65,662
1353995588,547,638,166,412,64,662
1354075572,547,638,166,413,65,662
1354165560,547,638,166,412,64,662
1354255648,547,638,166,413,65,662
1354345740,547,638,166,412,64,662
1354425704,547,638,166,412,64,662
1354515768,547,638,166,413,65,662
1354605740,547,638,166,412,64,662
1354695728,547,638,166,413,65,662
1354775712,547,638,166,413,65,662
1354865780,547,638,167,414,65,662
1354955772,547,638,167,413,64,662
1355045844,547,638,166,412,64,662
1355125948,547,638,166,413,65,662
1355215920,547,638,166,412,64,662
1355306008,547,638,166,412,64,662
1355396020,547,638,166,413,65,662
1355476004,547,638,167,414,65,662
1355566116,547,638,166,413,65,662
1355656084,547,638,166,413,65,662
1355746196,547,638,166,413,65,662
1355826180,547,638,167,413,64,662
1355916272,547,638,167,414,65,662
1356006280,547,638,166,413,65,662
1356096372,547,638,166,413,65,662
1356176356,547,638,167,414,65,662
1356266468,547,638,167,413,64,662
1356356456,547,638,166,413,65,662
1356446568,547,638,166,413,65,662
1356526456,547,638,166,412,64,662
1356616588,547,638,167,413,64,662
1356706588,547,638,167,414,65,662
1356796680,547,638,167,414,65,662
1356876792,547,638,167,414,65,662
1356966800,547,638,166,413,65,662
1357056804,547,638,167,414,65,662
1357146808,547,638,166,412,64,662
1357226900,547,638,166,413,65,662
1357317012,547,638,166,412,64,662
1357406992,547,638,167,414,65,662
1357496980,547,638,167,414,65,662
1357577092,547,638,166,413,65,662
1357667076,547,638,167,414,65,662
1357757188,547,638,166,413,65,662
1357847160,547,638,166,413,65,662
1357927272,547,638,166,412,64,662
1358017252,547,638,166,412,64,662
1358107340,547,638,167,413,64,662
1358197328,547,638,167,414,65,662
1358277416,547,638,167,414,65,662
1358367328,547,638,167,413,64,662
1358457416,547,638,167,414,65,662
1358547508,547,638,167,413,64,662
1358627512,547,638,167,413,64,662
1358717604,547,638,167,414,65,662
1358807712,547,638,167,414,65,662
1358897604,547,638,167,414,65,662
1358977688,547,638,167,414,65,662
1359067696,547,638,167,414,65,662
1359157808,547,638,167,414,65,662
1359247820,547,638,167,414,65,662
1359327888,547,638,167,414,65,662
1359417876,547,638,167,414,65,662
1359507968,547,638,167,414,65,662
1359597960,547,638,167,414,65,662
1359678048,547,638,167,414,65,662
1359768040,547,638,167,413,64,662
1359858112,547,638,167,414,65,662
1359948100,547,638,167,413,64,662
1360028208,547,638,167,414,65,662
1360118176,547,638,167,414,65,662
1360208184,547,638,167,411,64,662
1360298176,547,638,167,412,65,662
1360548244,547,638,167,412,65,662
1360718416,547,638,167,409,64,660
1360798404,547,638,167,411,65,661
1360878504,547,638,167,411,64,662
1360968492,548,638,168,414,65,662
1361048492,547,638,167,412,65,662
1361128584,548,638,168,414,65,662
1361218580,547,638,167,412,65,662
1361298692,547,638,167,412,65,662
1361388708,547,638,167,412,65,662
1361478808,547,638,167,411,64,662
1361558800,548,638,168,413,64,662
1361648796,548,638,168,414,65,662
1361728888,548,638,168,414,65,662
1361818884,548,638,168,413,64,662
1361908984,548,638,168,413,64,662
1361988976,548,638,168,414,65,662
1362078968,548,638,168,414,65,662
1362159064,548,638,168,413,64,662
1362239136,548,638,168,414,65,662
1362329112,548,638,168,413,64,662
1362409108,548,638,168,414,65,662
1362489208,548,638,168,414,65,662
1362579280,548,638,168,414,65,662
1362659256,548,638,168,414,65,662
1362739248,548,638,169,415,65,662
1362829224,548,638,168,414,65,662
1362919344,548,638,169,415,65,662
1362999316,548,638,169,415,65,662
1363089316,548,638,168,414,65,662
1363179416,548,638,168,414,65,662
1363259384,548,638,168,414,65,662
1363349460,548,638,168,414,65,662
1363439472,548,638,169,415,65,662
1363519564,548,638,168,414,65,662
1363599556,548,638,169,415,65,662
1363689672,548,638,169,415,65,662
1363769660,548,638,168,414,65,662
1363849672,548,638,169,415,65,662
1363939788,548,638,168,414,65,662
1364029804,548,638,169,415,65,662
1364109912,548,638,169,415,65,662
1364200008,548,638,169,415,65,662
1364289900,548,638,168,414,65,662
1364369992,548,638,169,415,65,662
1364460088,548,638,169,415,65,662
1364540076,548,638,169,415,65,662
1364620172,548,638,169,415,65,662
1364710160,548,638,170,416,65,662
1364790160,548,638,170,416,65,662
1364880252,548,638,170,416,65,662
1364970240,548,638,170,416,65,662
1365050356,548,638,169,415,65,662
1365140432,548,638,170,416,65,662
1365220324,548,638,170,416,65,662
1365300296,548,638,170,416,65,662
1365390388,548,638,170,416,65,662
1365470364,548,638,171,417,65,662
1365560440,548,638,171,417,65,662
1365650536,548,638,171,417,65,662
1365730504,548,638,171,417,65,662
1365820484,548,638,171,417,65,662
1365900576,548,638,171,417,65,662
1365980548,548,638,171,417,65,662
1366070620,548,638,171,417,65,662
1366150612,548,638,171,417,65,662
1366240688,548,638,171,417,65,662
1366330684,549,638,172,419,65,662
1366410776,549,638,172,419,65,662
1366500772,549,638,172,419,65,662
1366580764,549,638,172,419,65,662
1366660756,549,638,172,419,65,662
1366750832,549,638,172,419,65,662
1366830928,549,638,173,420,65,662
1366920800,549,638,173,420,65,662
1367000980,549,638,172,419,65,662
1367080976,549,639,173,422,66,662
1367170972,549,638,173,420,65,662
1367250940,549,638,173,420,65,662
1367331052,549,638,174,421,65,662
1367421048,549,638,174,421,65,662
1367501020,549,638,174,421,65,662
1367581116,549,638,173,420,65,662
1367671212,549,638,174,421,65,662
1367751208,549,638,174,421,65,662
1367831280,550,638,175,423,65,662
1367921280,549,638,174,421,65,662
1368011236,550,638,175,423,65,662
1368091332,550,638,175,423,65,662
1368181284,550,638,176,424,65,662
1368271360,550,638,176,424,65,662
1368351332,550,638,176,424,65,662
1368441288,550,639,176,426,66,662
1368531484,550,639,177,427,66,662
1368611332,550,639,176,426,66,662
1368701408,550,638,177,425,65,662
1368791384,550,639,177,427,66,662
1368871356,550,639,177,427,66,662
1368951428,551,639,178,429,66,662
1369041508,551,638,178,427,65,662
1369121480,551,639,178,429,66,662
1369201452,551,638,178,427,65,662
1369291528,551,638,179,428,65,662
1369371508,551,638,178,427,65,662
1369451580,551,639,179,430,66,662
1369541580,551,638,179,428,65,662
1369621676,551,638,180,429,65,662
1369711652,551,638,180,429,65,662
1369801748,551,639,180,431,66,662
1369881720,551,638,181,430,65,662
1369971812,551,638,180,429,65,662
1370051804,551,638,181,430,65,662
1370131780,551,638,181,430,65,662
1370221856,551,638,181,430,65,662
1370301848,551,638,182,431,65,662
1370391844,551,638,182,431,65,662
1370471836,551,638,182,431,65,662
1370561936,551,638,183,432,65,662
1370642048,551,638,183,432,65,662
1370732044,551,638,183,432,65,662
1370812056,551,638,183,432,65,662
1370902136,551,639,184,435,66,662
1370982128,551,639,184,435,66,662
1371072228,551,638,184,433,65,662
1371152200,551,639,184,435,66,662
1371242316,552,639,185,437,66,662
1371322296,551,638,184,433,65,662
1371412396,552,638,185,435,65,662
1371492388,552,638,185,435,65,662
1371582364,552,639,185,437,66,662
1371662484,552,638,186,436,65,662
1371752440,552,638,186,436,65,662
1371832532,552,639,187,439,66,662
1371922532,552,639,187,439,66,662
1372002628,552,639,187,439,66,662
1372092728,552,639,187,439,66,662
1372172624,553,639,188,441,66,662
1372252716,553,638,188,439,65,662
1372342712,553,639,188,441,66,662
1372432812,553,639,189,442,66,662
1372522788,553,638,189,440,65,662
1372602760,553,639,189,442,66,662
1372692860,553,638,190,441,65,662
1372772952,553,638,190,441,65,662
1372862912,553,638,190,441,65,662
1372942904,554,638,191,443,65,662
1373032904,554,639,191,445,66,662
1373123080,554,639,191,445,66,662
1373203076,554,639,191,445,66,662
1373293052,554,639,192,446,66,662
1373373024,554,639,192,446,66,662
1373463080,554,638,192,444,65,662
1373543076,554,639,193,447,66,662
1373633152,554,639,193,447,66,662
1373723152,554,639,193,447,66,662
1373803124,555,638,194,447,65,662
1373893200,555,638,194,447,65,662
1373973296,555,639,194,449,66,662
1374063272,555,639,194,449,66,662
1374143352,555,638,195,448,65,662
1374223324,555,638,195,448,65,662
1374313296,555,639,195,450,66,662
1374393376,555,638,196,449,65,662
1374483352,555,639,196,451,66,662
1374563448,555,639,196,451,66,662
1374653424,556,639,197,453,66,662
1374733420,556,639,197,453,66,662
1374823496,555,639,196,451,66,662
1374903568,556,639,198,454,66,662
1374993448,556,639,198,454,66,662
1375073524,556,638,198,452,65,662
1375163500,556,638,198,452,65,662
1375243696,556,638,199,453,65,662
1375333652,556,638,199,453,65,662
1375413648,556,638,199,453,65,662
1375503648,556,638,199,453,65,662
1375583764,557,638,200,455,65,662
1375673740,557,639,200,457,66,662
1375753836,557,638,200,455,65,662
1375843816,557,638,201,456,65,662
1375923792,557,638,201,457,65,663
1376013892,557,638,202,457,65,662
1376093868,557,638,202,457,65,662
1376183964,557,638,202,457,65,662
1376263940,557,638,203,458,65,662
1376354012,557,638,203,458,65,662
1376434000,557,638,203,458,65,662
1376523972,558,638,204,460,65,662
1376604052,558,638,204,460,65,662
1376694060,558,638,205,461,65,662
1376774056,558,638,205,461,65,662
1376864152,558,638,205,461,65,662
1376944224,558,638,206,461,64,662
1377034116,558,638,206,461,64,662
1377114312,558,638,205,461,65,662
1377204292,558,638,206,461,64,662
1377284264,559,638,207,463,64,662
1377374256,559,638,207,463,64,662
1377454348,559,638,207,463,64,662
1377544444,559,638,208,464,64,662
1377634440,559,638,209,465,64,662
1377714532,559,638,208,464,64,662
1377804508,559,638,209,465,64,662
1377884624,559,638,209,465,64,662
1377974496,559,637,209,463,63,662
1378054692,559,637,210,464,63,662
1378144584,559,638,210,466,64,662
1378234580,560,637,211,466,63,662
1378314696,560,637,211,466,63,662
1378404692,560,637,211,466,63,662
1378484784,560,637,212,467,63,662
1378574784,560,637,212,467,63,662
1378654856,560,637,212,467,63,662
1378744852,560,637,212,466,62,662
1378824948,560,637,213,468,63,662
1378904948,560,637,213,468,63,662
1378995044,560,637,214,468,62,662
1379075040,560,637,214,468,62,662
1379165040,560,637,213,468,63,662
1379245236,560,637,214,468,62,662
1379325128,560,637,215,469,62,662
1379415224,560,637,215,470,63,662
1379495320,560,637,215,469,62,662
1379585216,560,637,215,469,62,662
1379665328,560,637,215,469,62,662
1379755428,560,637,216,470,62,662
1379835424,560,637,216,471,63,662
1379925400,560,637,216,470,62,662
1380005496,560,637,216,471,63,662
1380095476,561,637,217,474,62,662
1380175584,561,637,217,474,62,662
1380255676,561,637,217,474,62,662
1380335564,561,637,217,474,62,662
1380425656,561,637,218,475,62,662
1380505680,561,637,217,474,62,662
1380595768,561,637,218,475,62,662
1380685780,561,637,219,476,62,662
1380765768,561,637,219,476,62,662
1380855980,561,637,219,476,62,662
1380935988,561,637,219,476,62,662
1381026000,561,636,219,474,61,662
1381115988,562,637,220,477,62,661
1381196100,561,637,219,476,62,662
1381286112,562,637,220,478,62,662
1381376224,562,636,220,476,61,662
1381456248,562,637,220,478,62,662
1381546360,562,637,220,478,62,662
1381626352,562,637,220,478,62,662
1381716464,562,637,221,479,62,662
1381806476,562,637,221,479,62,662
1381886484,562,637,221,479,62,662
1381976600,562,636,221,477,61,662
1382056688,562,636,221,477,61,662
1382146680,562,637,221,479,62,662
1382236792,562,636,222,478,61,662
1382316784,562,636,222,478,61,662
1382406780,562,637,222,480,62,662
1382496768,562,637,221,479,62,662
1382576752,562,636,222,478,61,662
1382666960,562,636,222,478,61,662
1382746928,562,636,222,478,61,662
1382837040,562,636,222,478,61,662
1382927028,562,637,223,481,62,662
1383006992,562,636,222,478,61,662
1383097084,562,636,223,479,61,662
1383177096,562,637,222,480,62,662
1383267188,562,636,223,479,61,662
1383357172,562,637,222,480,62,662
1383437188,562,636,222,478,61,662
1383527276,562,636,222,478,61,662
1383617260,562,636,222,478,61,662
1383697276,562,636,222,478,61,662
1383787368,562,636,222,478,61,662
1383867456,562,636,221,477,61,662
1383957448,562,636,222,478,61,662
1384047432,562,636,222,478,61,662
1384127528,562,636,221,477,61,662
1384217516,562,637,221,479,62,662
1384297504,562,636,221,477,61,662
1384387592,562,636,221,477,61,662
1384477584,562,636,220,476,61,662
1384557588,562,636,221,477,61,662
1384647780,562,636,220,476,61,662
1384737668,562,636,220,476,61,662
1384817752,562,636,220,476,61,662
1384907740,561,636,219,474,61,662
1384987848,562,636,220,476,61,662
1385077936,561,636,219,474,61,662
1385167904,561,636,219,474,61,662
1385247892,561,636,219,474,61,662
1385337860,561,636,218,473,61,662
1385427932,561,636,218,473,61,662
1385508036,561,636,218,473,61,662
1385598028,561,636,218,473,61,662
1385678112,561,636,218,473,61,662
1385768104,561,636,218,473,61,662
1385858212,561,636,217,472,61,662
1385938216,560,636,216,470,61,662
1386028228,560,636,216,470,61,662
1386108216,560,636,216,470,61,662
1386198304,561,636,217,472,61,662
1386288416,560,636,216,470,61,662
1386368404,560,636,216,470,61,662
1386458492,560,636,216,470,61,662
1386548484,560,636,215,469,61,662
1386628468,560,637,215,471,62,662
1386718460,560,636,215,469,61,662
1386798544,560,636,215,469,61,662
1386888536,560,636,214,468,61,662
1386978628,560,636,214,468,61,662
1387058712,560,636,214,468,61,662
1387148704,560,637,213,469,62,662
1387228796,560,636,213,467,61,662
1387308784,560,636,212,466,61,662
1387398880,560,636,213,467,61,662
1387478864,560,636,212,466,61,662
1387568860,560,637,212,468,62,662
1387658948,560,636,211,465,61,662
1387738936,560,636,211,465,61,662
1387828904,560,637,211,467,62,662
1387908892,560,636,211,465,61,662
1387998984,559,636,210,463,61,662
1388088976,559,636,210,463,61,662
1388169068,559,636,210,463,61,662
1388259152,559,637,209,464,62,662
1388339148,559,637,209,464,62,662
1388419240,559,637,208,463,62,662
1388509128,559,637,208,463,62,662
1388589220,559,636,208,461,61,662
1388679312,559,637,207,462,62,662
1388769304,559,636,207,460,61,662
1388849308,558,636,206,458,61,662
1388939416,558,636,206,458,61,662
1389019404,558,636,205,457,61,662
1389109516,558,636,205,457,61,662
1389199528,558,637,204,458,62,662
1389279620,558,637,204,458,62,662
1389369612,558,637,204,458,62,662
1389449616,557,636,203,454,61,662
1389539704,557,637,203,456,62,662
1389629792,557,637,203,456,62,662
1389709800,557,636,202,453,61,662
1389799808,557,637,202,455,62,662
1389889900,557,636,202,453,61,662
